episode,reward,loss,mean_q,epsilon,steps,slices,covered,hard_total,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
370,-0.047969,0.0,18.664423,0.81969,1,1,0,0,,,,,,,,
366,4.879287,0.0,18.664423,0.819437,9,1,0,0,,,,,,,,
364,12.5016,3.003115,18.842499,0.818487,15,1,0,0,,,,,,,,
360,50.34165,0.0,18.954865,0.817537,20,1,0,0,,,,,,,,
365,37.778077,3.103493,18.954865,0.817347,17,1,0,0,,,,,,,,
368,47.553853,3.569071,18.954865,0.817093,8,1,0,0,,,,,,,,
374,20.974853,3.01465,19.23853,0.81646,4,1,0,0,,,,,,,,
369,65.579625,3.123828,19.23853,0.816207,9,1,0,0,,,,,,,,
373,50.283785,0.0,19.389027,0.815383,8,1,0,0,,,,,,,,
371,20.445752,0.0,19.389027,0.815257,9,1,0,0,,,,,,,,
376,8.995127,2.995244,19.523606,0.814813,5,1,0,0,,,,,,,,
378,6.786768,2.597562,19.800368,0.81342,6,1,0,0,,,,,,,,
377,22.900658,2.849894,19.800368,0.81304,8,1,0,0,,,,,,,,
384,1.7841,3.387508,19.845459,0.812027,2,1,0,0,,,,,,,,
375,33.711317,0.0,19.959777,0.810443,14,1,0,0,,,,,,,,
372,67.587884,0.0,20.09079,0.809557,20,1,0,0,,,,,,,,
386,1.718762,0.0,20.09079,0.808923,3,1,0,0,,,,,,,,
385,44.507225,3.393394,20.17906,0.807467,9,1,0,0,,,,,,,,
383,48.239079,3.299421,20.370898,0.80734,12,1,0,0,,,,,,,,
382,52.618521,2.854775,20.564893,0.806707,16,1,0,0,,,,,,,,
388,29.60676,0.0,20.462072,0.80639,5,1,0,0,,,,,,,,
379,88.117597,3.282218,20.462072,0.806073,20,1,0,0,,,,,,,,
380,72.779136,0.0,20.462072,0.805757,19,1,0,0,,,,,,,,
381,49.991098,0.0,20.729812,0.805123,20,1,0,0,,,,,,,,
391,6.497131,3.553034,20.729812,0.80468,4,1,0,0,,,,,,,,
392,35.926858,0.0,20.640245,0.802843,7,1,0,0,,,,,,,,
393,20.204247,3.186689,20.640245,0.802527,7,1,0,0,,,,,,,,
398,8.609518,2.914083,20.66266,0.801513,2,1,0,0,,,,,,,,
397,14.459171,0.0,20.66266,0.801323,3,1,0,0,,,,,,,,
396,15.335279,3.784087,20.66266,0.801133,7,1,0,0,,,,,,,,
401,2.459677,3.016807,21.102846,0.80012,2,1,0,0,,,,,,,,
387,45.813085,0.0,21.102846,0.79993,19,1,0,0,,,,,,,,
394,40.880926,0.0,21.299108,0.79917,13,1,0,0,,,,,,,,
395,18.48433,0.0,21.299108,0.799043,12,1,0,0,,,,,,,,
389,76.381333,3.11594,21.667649,0.797333,20,1,0,0,,,,,,,,
390,65.484214,3.3545,21.667649,0.797207,20,1,0,0,,,,,,,,
405,21.583086,0.0,21.667649,0.797017,4,1,0,0,,,,,,,,
406,2.496425,2.774415,21.667649,0.79632,2,1,0,0,,,,,,,,
400,32.541933,0.0,22.14913,0.796257,10,1,0,0,,,,,,,,
407,4.340586,2.799364,22.14913,0.796193,2,1,0,0,,,,,,,,
409,-0.047969,3.2835,22.14913,0.795813,1,1,0,0,,,,,,,,
402,17.74286,2.990531,22.413593,0.79556,9,1,0,0,,,,,,,,
410,15.820222,0.0,22.379911,0.794737,3,1,0,0,,,,,,,,
412,30.138175,3.341614,22.379911,0.793787,4,1,0,0,,,,,,,,
403,77.367911,0.0,22.703364,0.792837,14,1,0,0,,,,,,,,
414,12.878568,0.0,22.776569,0.792203,5,1,0,0,,,,,,,,
415,11.183773,2.562228,22.776569,0.79176,4,1,0,0,,,,,,,,
417,-0.047969,0.0,22.801496,0.791697,1,1,0,0,,,,,,,,
399,131.70243,3.059487,22.801496,0.79138,20,1,0,0,,,,,,,,
411,-0.836953,3.256099,22.633614,0.79062,11,1,0,0,,,,,,,,
413,49.336024,3.553743,22.768325,0.789987,11,1,0,0,,,,,,,,
420,7.750203,3.108821,22.768325,0.789353,4,1,0,0,,,,,,,,
404,144.035722,0.0,22.862886,0.789037,20,1,0,0,,,,,,,,
423,-0.047969,4.920069,22.862886,0.788847,1,1,0,0,,,,,,,,
416,48.65232,0.0,22.862886,0.788783,8,1,0,0,,,,,,,,
418,11.01369,3.244858,22.862886,0.78872,6,1,0,0,,,,,,,,
425,-0.792238,2.580786,23.027803,0.78834,1,1,0,0,,,,,,,,
424,11.731907,0.0,23.214455,0.787517,3,1,0,0,,,,,,,,
408,137.785191,0.0,23.231093,0.786883,20,1,0,0,,,,,,,,
421,47.665014,3.582747,23.24023,0.786567,8,1,0,0,,,,,,,,
422,42.064298,3.349057,23.24023,0.78644,7,1,0,0,,,,,,,,
428,22.59923,3.060788,23.551677,0.7853,6,1,0,0,,,,,,,,
433,12.251618,3.633659,23.581433,0.784287,2,1,0,0,,,,,,,,
434,2.194069,3.264238,23.883447,0.783273,2,1,0,0,,,,,,,,
430,12.115623,0.0,23.883447,0.78283,8,1,0,0,,,,,,,,
429,36.151436,0.0,23.707618,0.781943,11,1,0,0,,,,,,,,
419,124.978553,0.0,23.705308,0.781563,20,1,0,0,,,,,,,,
432,28.730024,3.271904,23.705308,0.781373,10,1,0,0,,,,,,,,
438,-0.839437,0.0,23.665822,0.78055,2,1,0,0,,,,,,,,
427,38.837787,3.199494,23.665822,0.780107,17,1,0,0,,,,,,,,
431,36.353792,3.166565,23.815643,0.77998,13,1,0,0,,,,,,,,
436,16.58581,0.0,23.815643,0.77979,6,1,0,0,,,,,,,,
439,15.985848,3.006887,23.704691,0.779347,4,1,0,0,,,,,,,,
444,-0.047969,3.282636,23.523418,0.77884,1,1,0,0,,,,,,,,
426,72.789176,0.0,23.523418,0.77865,20,1,0,0,,,,,,,,
445,-0.042238,3.736687,23.367092,0.778333,1,1,0,0,,,,,,,,
435,9.166147,3.263698,23.367092,0.778207,10,1,0,0,,,,,,,,
446,-0.042238,0.0,23.367092,0.778143,1,1,0,0,,,,,,,,
441,4.011577,3.194985,23.367092,0.777573,5,1,0,0,,,,,,,,
448,1.382368,3.279422,23.445341,0.777193,2,1,0,0,,,,,,,,
449,-0.380649,0.0,23.445341,0.77713,2,1,0,0,,,,,,,,
440,-0.737237,0.0,23.257679,0.776497,8,1,0,0,,,,,,,,
453,-0.042238,0.0,23.190541,0.77599,1,1,0,0,,,,,,,,
442,21.963572,3.130225,23.056231,0.77542,9,1,0,0,,,,,,,,
437,48.654974,0.0,23.056231,0.775357,13,1,0,0,,,,,,,,
447,15.075682,3.180245,23.08689,0.773267,10,1,0,0,,,,,,,,
457,-0.047969,3.854788,23.226704,0.77276,1,1,0,0,,,,,,,,
450,36.498781,3.111763,23.226704,0.772507,10,1,0,0,,,,,,,,
455,10.595245,3.183348,23.226704,0.77238,6,1,0,0,,,,,,,,
456,5.696886,0.0,23.226704,0.772317,6,1,0,0,,,,,,,,
459,1.765496,2.145502,23.292821,0.770987,3,1,0,0,,,,,,,,
443,1.382437,0.0,23.316719,0.77067,18,1,0,0,,,,,,,,
462,-0.042231,3.058171,23.316719,0.77048,1,1,0,0,,,,,,,,
451,77.150064,2.905211,23.316719,0.7701,14,1,0,0,,,,,,,,
465,8.973836,3.270498,23.214536,0.768073,4,1,0,0,,,,,,,,
452,145.487925,0.0,23.079888,0.766997,20,1,0,0,,,,,,,,
454,20.228815,0.0,23.064757,0.765857,20,1,0,0,,,,,,,,
458,24.280154,3.071785,23.064757,0.765667,14,1,0,0,,,,,,,,
467,-0.843262,0.0,23.064757,0.765477,3,1,0,0,,,,,,,,
468,5.624174,0.0,22.656543,0.764843,2,1,0,0,,,,,,,,
461,48.375133,0.0,22.428221,0.763197,18,1,0,0,,,,,,,,
469,22.273699,2.917885,22.402155,0.762627,6,1,0,0,,,,,,,,
460,64.80454,3.019615,22.402155,0.762247,20,1,0,0,,,,,,,,
474,3.88605,3.05536,22.027258,0.761233,2,1,0,0,,,,,,,,
463,103.88742,0.0,22.103631,0.760537,20,1,0,0,,,,,,,,
464,1.823031,2.785432,22.103631,0.760347,20,1,0,0,,,,,,,,
471,16.688447,0.0,22.097456,0.760283,9,1,0,0,,,,,,,,
473,0.859734,2.730975,22.097456,0.760093,5,1,0,0,,,,,,,,
466,16.598159,2.824937,22.097456,0.759967,16,1,0,0,,,,,,,,
479,4.329173,2.96653,21.821558,0.758573,3,1,0,0,,,,,,,,
476,3.70166,0.0,21.821558,0.75851,4,1,0,0,,,,,,,,
478,9.492141,0.0,21.707198,0.758257,4,1,0,0,,,,,,,,
472,18.416585,0.0,21.707198,0.75813,10,1,0,0,,,,,,,,
484,-0.841467,0.0,21.88106,0.757117,2,1,0,0,,,,,,,,
475,54.875536,3.041152,21.709558,0.756673,9,1,0,0,,,,,,,,
485,8.748258,0.0,21.601124,0.756103,2,1,0,0,,,,,,,,
470,25.459185,0.0,21.489974,0.755343,20,1,0,0,,,,,,,,
488,-0.042227,0.0,21.850132,0.754837,1,1,0,0,,,,,,,,
481,35.549276,3.457435,21.975817,0.75452,8,1,0,0,,,,,,,,
489,-0.047969,0.0,21.975817,0.75433,1,1,0,0,,,,,,,,
477,11.158443,3.247812,22.136745,0.75376,13,1,0,0,,,,,,,,
480,-0.261772,2.870024,22.352938,0.752367,15,1,0,0,,,,,,,,
487,51.962863,0.0,22.352938,0.751543,9,1,0,0,,,,,,,,
493,4.748704,2.121753,22.352938,0.750847,3,1,0,0,,,,,,,,
482,20.885728,0.0,22.320573,0.750403,16,1,0,0,,,,,,,,
486,27.199221,2.95388,22.009691,0.74958,14,1,0,0,,,,,,,,
491,68.06965,0.0,22.221491,0.748757,11,1,0,0,,,,,,,,
498,-0.042238,0.0,22.161629,0.74825,1,1,0,0,,,,,,,,
492,12.39271,2.770138,22.161629,0.748187,11,1,0,0,,,,,,,,
483,114.981104,0.0,22.32438,0.748123,20,1,0,0,,,,,,,,
490,28.800801,3.21388,22.32438,0.747933,13,1,0,0,,,,,,,,
494,7.803679,0.0,22.305817,0.74749,8,1,0,0,,,,,,,,
503,-0.797969,0.0,22.305817,0.746983,1,1,0,0,,,,,,,,
502,5.284551,2.82285,22.33074,0.746413,3,1,0,0,,,,,,,,
501,2.659973,0.0,22.573054,0.74559,5,1,0,0,,,,,,,,
497,14.419517,3.017601,22.573054,0.745527,8,1,0,0,,,,,,,,
506,-0.042227,0.0,22.36693,0.745083,1,1,0,0,,,,,,,,
496,16.05088,0.0,22.382135,0.742803,15,1,0,0,,,,,,,,
507,31.391922,2.78904,22.192424,0.742487,6,1,0,0,,,,,,,,
504,17.106032,0.0,22.192424,0.742423,9,1,0,0,,,,,,,,
510,-0.047969,2.367183,21.981142,0.74198,1,1,0,0,,,,,,,,
508,8.331699,0.0,21.938675,0.741537,7,1,0,0,,,,,,,,
512,-0.042238,4.12005,21.938675,0.741473,1,1,0,0,,,,,,,,
495,83.392896,2.561545,21.632326,0.740713,20,1,0,0,,,,,,,,
514,6.15638,3.398748,21.60144,0.74046,2,1,0,0,,,,,,,,
513,9.634491,0.0,21.445193,0.740017,3,1,0,0,,,,,,,,
517,7.014143,0.0,21.325227,0.739003,2,1,0,0,,,,,,,,
499,59.805665,0.0,21.325227,0.738117,20,1,0,0,,,,,,,,
500,62.329146,3.092648,21.325227,0.738053,20,1,0,0,0.0,0.0,0.0,0.131591,0.022687,4.98,0.022,0.104341
518,17.617523,0.0,21.486391,0.737483,3,1,0,0,,,,,,,,
505,69.432097,2.995457,21.330871,0.73628,20,1,0,0,,,,,,,,
521,9.664698,0.0,21.215265,0.735963,3,1,0,0,,,,,,,,
522,2.708592,2.344684,21.020276,0.735267,2,1,0,0,,,,,,,,
519,44.962996,0.0,21.208047,0.73457,7,1,0,0,,,,,,,,
516,41.403396,3.102909,20.629017,0.733873,13,1,0,0,,,,,,,,
515,2.461174,3.114216,20.629017,0.73362,14,1,0,0,,,,,,,,
509,64.436349,0.0,20.257924,0.73267,20,1,0,0,,,,,,,,
526,6.054494,3.608102,20.624613,0.732353,3,1,0,0,,,,,,,,
511,31.211224,0.0,20.624613,0.73229,20,1,0,0,,,,,,,,
527,3.119459,3.227026,20.613102,0.731087,5,1,0,0,,,,,,,,
523,73.735875,0.0,20.736903,0.73039,11,1,0,0,,,,,,,,
531,7.070438,2.711868,20.756289,0.729567,3,1,0,0,,,,,,,,
528,37.001161,0.0,20.928046,0.729123,7,1,0,0,,,,,,,,
532,3.332967,0.0,20.88502,0.72887,3,1,0,0,,,,,,,,
535,-0.797969,0.0,20.681542,0.728363,1,1,0,0,,,,,,,,
520,67.295449,3.165829,20.681542,0.72792,20,1,0,0,,,,,,,,
534,-0.611569,0.0,20.659591,0.727097,4,1,0,0,,,,,,,,
536,6.771299,0.0,20.803544,0.726337,4,1,0,0,,,,,,,,
529,65.111976,2.865532,20.803544,0.726273,12,1,0,0,,,,,,,,
530,17.026185,0.0,20.772126,0.725703,13,1,0,0,,,,,,,,
524,88.148003,3.232414,20.819577,0.725133,20,1,0,0,,,,,,,,
525,144.298053,0.0,20.702105,0.724437,20,1,0,0,,,,,,,,
542,0.258488,3.381951,20.703238,0.723613,3,1,0,0,,,,,,,,
543,3.189608,0.0,20.613012,0.722917,3,1,0,0,,,,,,,,
541,3.139117,0.0,20.681113,0.722663,6,1,0,0,,,,,,,,
545,4.013188,0.0,20.78764,0.720383,5,1,0,0,,,,,,,,
533,43.519878,2.974011,20.739978,0.719433,20,1,0,0,,,,,,,,
540,20.544797,2.661236,20.698097,0.71918,14,1,0,0,,,,,,,,
547,4.0424,0.0,20.698097,0.718863,3,1,0,0,,,,,,,,
549,-0.047969,3.466144,20.698097,0.718673,1,1,0,0,,,,,,,,
550,11.12097,0.0,20.885607,0.71785,2,1,0,0,,,,,,,,
537,26.846071,2.935422,20.885607,0.717787,20,1,0,0,,,,,,,,
551,10.973619,3.019826,20.875564,0.717153,3,1,0,0,,,,,,,,
538,145.497103,0.0,20.875564,0.716963,20,1,0,0,,,,,,,,
544,3.246146,3.101761,21.010246,0.71652,14,1,0,0,,,,,,,,
539,139.073083,0.0,20.993024,0.716203,20,1,0,0,,,,,,,,
553,7.776976,2.309292,20.842654,0.715253,5,1,0,0,,,,,,,,
557,7.820661,0.0,20.842654,0.71519,2,1,0,0,,,,,,,,
548,19.20604,2.978589,20.842654,0.714873,9,1,0,0,,,,,,,,
554,6.725331,3.069551,21.01424,0.714113,6,1,0,0,,,,,,,,
556,5.781585,2.734188,21.01424,0.713987,5,1,0,0,,,,,,,,
546,22.917455,0.0,21.19557,0.71253,20,1,0,0,,,,,,,,
555,40.724709,0.0,21.19557,0.712403,9,1,0,0,,,,,,,,
558,3.804535,3.100408,21.19557,0.712213,6,1,0,0,,,,,,,,
552,4.789131,0.0,21.19557,0.71177,12,1,0,0,,,,,,,,
561,0.192228,3.223347,21.485121,0.71158,5,1,0,0,,,,,,,,
559,55.356331,0.0,21.885015,0.710123,10,1,0,0,,,,,,,,
560,69.172942,3.05516,21.885015,0.709807,10,1,0,0,,,,,,,,
562,17.107683,2.813706,21.793305,0.709427,9,1,0,0,,,,,,,,
570,3.841823,2.813737,22.434273,0.707907,3,1,0,0,,,,,,,,
563,1.164889,0.0,22.185431,0.707463,10,1,0,0,,,,,,,,
571,-0.047969,2.695619,22.185431,0.7074,1,1,0,0,,,,,,,,
568,10.70677,0.0,22.256879,0.707083,6,1,0,0,,,,,,,,
567,19.446773,2.809985,22.256879,0.70702,9,1,0,0,,,,,,,,
565,71.095491,3.161531,22.330151,0.706133,12,1,0,0,,,,,,,,
573,6.448138,3.07633,22.510547,0.70588,3,1,0,0,,,,,,,,
564,68.901349,0.0,22.510547,0.70531,14,1,0,0,,,,,,,,
575,11.277173,2.869268,22.684004,0.704487,5,1,0,0,,,,,,,,
577,22.775598,3.434671,22.562442,0.703347,5,1,0,0,,,,,,,,
569,59.275166,2.893401,22.543869,0.702713,14,1,0,0,,,,,,,,
566,19.548985,0.0,22.768078,0.701637,20,1,0,0,,,,,,,,
578,17.272732,0.0,22.679882,0.70075,9,1,0,0,,,,,,,,
583,2.238974,0.0,22.540588,0.69923,3,1,0,0,,,,,,,,
574,29.893284,0.0,22.729705,0.69847,17,1,0,0,,,,,,,,
572,88.248933,0.0,22.535764,0.69733,20,1,0,0,,,,,,,,
579,26.474697,3.137284,22.598183,0.696887,15,1,0,0,,,,,,,,
584,41.191731,0.0,22.643906,0.69619,6,1,0,0,,,,,,,,
576,32.625476,3.064686,22.643906,0.696,20,1,0,0,,,,,,,,
580,38.776506,2.813656,22.382191,0.693213,20,1,0,0,,,,,,,,
588,40.140526,0.0,22.382191,0.69315,6,1,0,0,,,,,,,,
582,10.874219,0.0,22.382191,0.693023,17,1,0,0,,,,,,,,
585,27.607461,0.0,22.424008,0.692897,11,1,0,0,,,,,,,,
591,-0.042227,0.0,22.424008,0.692643,1,1,0,0,,,,,,,,
581,151.599006,2.75576,22.424008,0.69258,20,1,0,0,,,,,,,,
592,-0.047969,0.0,22.424008,0.692517,1,1,0,0,,,,,,,,
586,22.998313,0.0,22.60569,0.692263,10,1,0,0,,,,,,,,
593,2.019604,0.0,22.735256,0.691377,3,1,0,0,,,,,,,,
589,61.27492,3.00115,22.534193,0.690427,11,1,0,0,,,,,,,,
594,30.81081,0.0,22.440634,0.69011,5,1,0,0,,,,,,,,
590,11.206307,3.076448,22.430052,0.68916,8,1,0,0,,,,,,,,
599,-0.491629,2.889403,22.430052,0.688907,3,1,0,0,,,,,,,,
598,52.112828,0.0,22.549356,0.68783,7,1,0,0,,,,,,,,
587,60.55403,2.765151,22.505432,0.686753,20,1,0,0,,,,,,,,
603,4.808614,0.0,22.73804,0.685803,4,1,0,0,,,,,,,,
595,70.636219,2.71336,22.960452,0.68498,15,1,0,0,,,,,,,,
606,-0.797969,1.214371,22.870148,0.684473,1,1,0,0,,,,,,,,
604,23.695103,2.732737,22.974034,0.68422,5,1,0,0,,,,,,,,
607,22.021792,2.009749,23.225892,0.682447,4,1,0,0,,,,,,,,
596,4.397559,0.0,23.225892,0.682383,20,1,0,0,,,,,,,,
597,-1.088841,0.0,23.30196,0.68213,20,1,0,0,,,,,,,,
602,-0.475275,2.584072,23.30196,0.681813,14,1,0,0,,,,,,,,
608,32.827025,2.994942,23.308806,0.680167,8,1,0,0,,,,,,,,
611,5.5394,0.0,23.308806,0.680103,4,1,0,0,,,,,,,,
600,46.367937,0.0,23.308806,0.679977,20,1,0,0,,,,,,,,
613,-0.042227,3.963959,23.327173,0.67966,1,1,0,0,,,,,,,,
614,9.181973,0.0,23.426188,0.67909,2,1,0,0,,,,,,,,
601,43.531872,2.89305,23.426188,0.679027,20,1,0,0,,,,,,,,
605,86.032417,0.0,23.218828,0.67871,14,1,0,0,,,,,,,,
618,7.140442,2.893822,23.278941,0.678013,2,1,0,0,,,,,,,,
616,4.060949,2.501959,23.187091,0.677633,4,1,0,0,,,,,,,,
619,7.199265,0.0,23.128629,0.67719,3,1,0,0,,,,,,,,
612,40.519844,2.80418,23.128629,0.676747,10,1,0,0,,,,,,,,
622,-0.042238,0.0,22.95586,0.676683,1,1,0,0,,,,,,,,
620,1.97546,3.098536,22.95586,0.676493,3,1,0,0,,,,,,,,
609,57.715154,2.609795,22.95586,0.676367,12,1,0,0,,,,,,,,
615,17.125694,0.0,22.860038,0.675923,8,1,0,0,,,,,,,,
623,15.393946,2.432229,22.78265,0.675227,3,1,0,0,,,,,,,,
617,14.345795,0.0,22.71258,0.675037,8,1,0,0,,,,,,,,
621,7.622525,2.954899,22.770503,0.674593,6,1,0,0,,,,,,,,
627,12.099767,0.0,22.797965,0.672883,6,1,0,0,,,,,,,,
631,-0.047969,0.0,22.921178,0.672377,1,1,0,0,,,,,,,,
610,35.166501,0.0,22.921178,0.67225,20,1,0,0,,,,,,,,
630,7.201671,2.894395,22.956659,0.67206,5,1,0,0,,,,,,,,
633,-0.042227,0.0,22.956659,0.671743,1,1,0,0,,,,,,,,
624,6.601398,0.0,22.822831,0.671617,10,1,0,0,,,,,,,,
634,-0.797969,3.636009,22.822831,0.671553,1,1,0,0,,,,,,,,
636,-0.121389,0.0,22.696528,0.669083,5,1,0,0,,,,,,,,
628,50.459632,2.781729,22.696528,0.66864,13,1,0,0,,,,,,,,
635,12.086646,0.0,22.673122,0.668197,7,1,0,0,,,,,,,,
637,29.980006,2.866648,22.865393,0.668007,7,1,0,0,,,,,,,,
626,56.496834,2.807973,22.986266,0.667247,18,1,0,0,,,,,,,,
625,84.166442,2.786591,23.212427,0.66636,20,1,0,0,,,,,,,,
643,-0.042238,2.63261,23.132817,0.665853,1,1,0,0,,,,,,,,
640,30.724055,0.0,23.132817,0.665663,5,1,0,0,,,,,,,,
641,21.130584,3.002743,23.149036,0.664967,6,1,0,0,,,,,,,,
629,19.732088,0.0,23.149036,0.664903,20,1,0,0,,,,,,,,
646,14.79134,2.83368,23.420626,0.66294,4,1,0,0,,,,,,,,
648,-0.042238,2.885664,23.285738,0.662433,1,1,0,0,,,,,,,,
632,135.032207,0.0,23.285738,0.662243,20,1,0,0,,,,,,,,
644,16.328928,2.409409,23.26848,0.6618,8,1,0,0,,,,,,,,
642,51.652568,3.067464,23.26848,0.661673,11,1,0,0,,,,,,,,
638,33.715969,0.0,23.230562,0.661483,15,1,0,0,,,,,,,,
647,9.754104,0.0,23.067546,0.66085,8,1,0,0,,,,,,,,
650,6.891974,0.0,23.067546,0.660723,3,1,0,0,,,,,,,,
651,13.200414,2.925046,23.067546,0.66028,3,1,0,0,,,,,,,,
653,2.21175,0.0,23.168075,0.659457,4,1,0,0,,,,,,,,
639,24.439526,2.926007,23.086751,0.658507,20,1,0,0,,,,,,,,
652,15.399297,3.398603,22.539846,0.658127,7,1,0,0,,,,,,,,
658,-0.047969,3.02534,22.539846,0.658,1,1,0,0,,,,,,,,
656,35.323817,2.627849,21.447595,0.65572,9,1,0,0,,,,,,,,
645,29.848862,0.0,21.447595,0.65553,20,1,0,0,,,,,,,,
660,28.791293,3.013334,21.447595,0.655467,5,1,0,0,,,,,,,,
663,3.538578,2.743529,21.524837,0.654453,2,1,0,0,,,,,,,,
662,0.822125,0.0,21.406056,0.65401,3,1,0,0,,,,,,,,
657,36.206731,0.0,21.144802,0.653883,11,1,0,0,,,,,,,,
649,34.918279,2.940108,20.608518,0.6523,20,1,0,0,,,,,,,,
665,5.916028,0.0,20.608518,0.651983,4,1,0,0,,,,,,,,
659,42.109734,2.695826,20.408838,0.65154,13,1,0,0,,,,,,,,
668,-0.042238,0.0,20.408838,0.651477,1,1,0,0,,,,,,,,
661,-0.303715,2.53302,20.183704,0.65116,9,1,0,0,,,,,,,,
670,-0.042227,0.0,20.183704,0.65097,1,1,0,0,,,,,,,,
654,12.689285,0.0,19.902904,0.650717,20,1,0,0,,,,,,,,
655,37.821886,0.0,19.902904,0.65059,20,1,0,0,,,,,,,,
671,7.883849,2.386789,19.933398,0.650147,2,1,0,0,,,,,,,,
672,9.027222,0.0,20.141742,0.648943,4,1,0,0,,,,,,,,
667,24.051091,3.060151,20.141742,0.648753,7,1,0,0,,,,,,,,
673,21.246826,0.0,20.141742,0.64869,4,1,0,0,,,,,,,,
669,10.200397,3.008006,20.141742,0.6485,6,1,0,0,,,,,,,,
679,3.224471,2.944486,20.001973,0.647487,2,1,0,0,,,,,,,,
664,28.521371,2.945406,20.001973,0.64736,14,1,0,0,,,,,,,,
666,44.803291,0.0,19.829922,0.64679,14,1,0,0,,,,,,,,
674,29.185454,0.0,19.8814,0.64603,9,1,0,0,,,,,,,,
680,9.623445,2.760971,19.397037,0.644447,6,1,0,0,,,,,,,,
682,-0.032762,0.0,19.357892,0.643243,7,1,0,0,,,,,,,,
683,40.306327,0.0,19.357892,0.64299,6,1,0,0,,,,,,,,
678,13.569716,0.0,19.005978,0.642103,13,1,0,0,,,,,,,,
686,8.745925,0.0,19.005978,0.641977,2,1,0,0,,,,,,,,
676,62.099513,0.0,19.005978,0.64185,14,1,0,0,,,,,,,,
677,48.146757,2.488161,19.47986,0.640647,16,1,0,0,,,,,,,,
675,53.10573,2.806668,19.416481,0.640013,20,1,0,0,,,,,,,,
687,11.674799,0.0,19.373764,0.63957,5,1,0,0,,,,,,,,
684,50.793647,2.496692,19.373764,0.63938,10,1,0,0,,,,,,,,
689,27.542117,0.0,19.373764,0.639317,5,1,0,0,,,,,,,,
691,3.252293,2.974851,19.197784,0.639,2,1,0,0,,,,,,,,
681,56.453001,3.040882,19.197784,0.638747,17,1,0,0,,,,,,,,
694,5.908166,0.0,19.032814,0.637797,3,1,0,0,,,,,,,,
695,16.287993,2.376063,19.508317,0.636973,4,1,0,0,,,,,,,,
690,1.153467,2.282213,19.371823,0.636593,8,1,0,0,,,,,,,,
685,114.241038,0.0,19.450851,0.63615,14,1,0,0,,,,,,,,
699,-0.047969,2.7097,19.450851,0.636087,1,1,0,0,,,,,,,,
700,7.678689,0.0,19.771567,0.635137,2,1,0,0,,,,,,,,
693,66.321261,2.943379,19.771567,0.63482,9,1,0,0,,,,,,,,
701,1.97546,3.302515,19.942846,0.634567,3,1,0,0,,,,,,,,
702,3.020727,0.0,20.115804,0.632097,6,1,0,0,,,,,,,,
688,79.932035,0.0,20.115804,0.631843,20,1,0,0,,,,,,,,
697,80.471607,0.0,19.845323,0.62969,16,1,0,0,,,,,,,,
704,42.344971,2.755056,19.845323,0.6295,10,1,0,0,,,,,,,,
692,121.551674,0.0,19.845323,0.629437,20,1,0,0,,,,,,,,
696,100.184337,2.749791,20.075532,0.628613,20,1,0,0,,,,,,,,
698,49.21643,2.630724,20.00426,0.62684,20,1,0,0,,,,,,,,
703,77.594383,2.896598,19.653663,0.624687,20,1,0,0,,,,,,,,
705,10.096643,0.0,19.626194,0.624497,15,1,0,0,,,,,,,,
711,21.446661,2.250957,19.626194,0.624307,5,1,0,0,,,,,,,,
709,24.868101,0.0,19.857485,0.623863,11,1,0,0,,,,,,,,
708,106.811173,2.376544,20.15112,0.622407,14,1,0,0,,,,,,,,
706,46.964879,0.0,20.15112,0.622217,19,1,0,0,,,,,,,,
710,0.016357,2.870458,20.23468,0.62152,14,1,0,0,,,,,,,,
716,3.906729,2.948348,20.252556,0.621393,2,1,0,0,,,,,,,,
713,36.483369,0.0,20.087902,0.62095,7,1,0,0,,,,,,,,
714,22.329723,2.564467,20.005014,0.620253,8,1,0,0,,,,,,,,
707,144.719995,0.0,19.98997,0.619557,20,1,0,0,,,,,,,,
719,3.989971,2.615756,19.85929,0.61886,5,1,0,0,,,,,,,,
723,7.520461,2.549361,18.932024,0.615313,7,1,0,0,,,,,,,,
715,45.450281,0.0,18.932024,0.61525,17,1,0,0,,,,,,,,
717,45.566185,0.0,18.932024,0.615123,14,1,0,0,,,,,,,,
718,31.131703,2.671522,18.932024,0.614933,13,1,0,0,,,,,,,,
712,39.819339,2.854479,18.81344,0.614553,20,1,0,0,,,,,,,,
722,1.360669,0.0,18.81344,0.61449,10,1,0,0,,,,,,,,
727,5.960351,2.24897,18.71441,0.61392,2,1,0,0,,,,,,,,
720,31.833934,0.0,18.809427,0.61335,15,1,0,0,,,,,,,,
729,13.625201,0.0,18.809427,0.61297,3,1,0,0,,,,,,,,
732,11.1961,0.0,18.866408,0.611957,2,1,0,0,,,,,,,,
728,33.121493,2.283237,18.930437,0.611513,6,1,0,0,,,,,,,,
731,31.907553,0.0,18.935869,0.610817,5,1,0,0,,,,,,,,
725,10.262877,0.0,18.864772,0.610183,10,1,0,0,,,,,,,,
721,45.948832,2.859785,18.864772,0.61012,20,1,0,0,,,,,,,,
726,83.785704,0.0,18.864772,0.610057,10,1,0,0,,,,,,,,
730,41.599879,2.625801,18.864772,0.609867,8,1,0,0,,,,,,,,
